names,links,category,filename
Maria Laina,https://en.wikipedia.org/wiki/Maria_Laina,List_of_Greek_women_writers,./HTML/Women/Maria_Laina.html
Angeliki Laiou,https://en.wikipedia.org/wiki/Angeliki_Laiou,List_of_Greek_women_writers,./HTML/Women/Angeliki_Laiou.html
Rena Molho,https://en.wikipedia.org/wiki/Rena_Molho,List_of_Greek_women_writers,./HTML/Women/Rena_Molho.html
Doula Mouriki,https://en.wikipedia.org/wiki/Doula_Mouriki,List_of_Greek_women_writers,./HTML/Women/Doula_Mouriki.html
Elizabeth Moutzan-Martinegou,https://en.wikipedia.org/wiki/Elizabeth_Moutzan-Martinegou,List_of_Greek_women_writers,./HTML/Women/Elizabeth_Moutzan-Martinegou.html
Maria Polydouri,https://en.wikipedia.org/wiki/Maria_Polydouri,List_of_Greek_women_writers,./HTML/Women/Maria_Polydouri.html
Matilde Serao,https://en.wikipedia.org/wiki/Matilde_Serao,List_of_Greek_women_writers,./HTML/Women/Matilde_Serao.html
Dido Sotiriou,https://en.wikipedia.org/wiki/Dido_Sotiriou,List_of_Greek_women_writers,./HTML/Women/Dido_Sotiriou.html
Vicky Theodoropoulou,https://en.wikipedia.org/wiki/Vicky_Theodoropoulou,List_of_Greek_women_writers,./HTML/Women/Vicky_Theodoropoulou.html
Alkis Thrylos,https://en.wikipedia.org/wiki/Alkis_Thrylos,List_of_Greek_women_writers,./HTML/Women/Alkis_Thrylos.html
Soti Triantafyllou,https://en.wikipedia.org/wiki/Soti_Triantafyllou,List_of_Greek_women_writers,./HTML/Women/Soti_Triantafyllou.html
Vasia Tzanakari,https://en.wikipedia.org/wiki/Vasia_Tzanakari,List_of_Greek_women_writers,./HTML/Women/Vasia_Tzanakari.html
Alki Zei,https://en.wikipedia.org/wiki/Alki_Zei,List_of_Greek_women_writers,./HTML/Women/Alki_Zei.html
Angelina Acuña,https://en.wikipedia.org/wiki/Angelina_Acu%C3%B1a,List_of_Guatemalan_women_writers,./HTML/Women/Angelina_Acu%C3%B1a.html
Margarita Azurdia,https://en.wikipedia.org/wiki/Margarita_Azurdia,List_of_Guatemalan_women_writers,./HTML/Women/Margarita_Azurdia.html
Margarita Carrera,https://en.wikipedia.org/wiki/Margarita_Carrera,List_of_Guatemalan_women_writers,./HTML/Women/Margarita_Carrera.html
Rosina Cazali,https://en.wikipedia.org/wiki/Rosina_Cazali,List_of_Guatemalan_women_writers,./HTML/Women/Rosina_Cazali.html
Ana Cofiño,https://en.wikipedia.org/wiki/Ana_Cofi%C3%B1o,List_of_Guatemalan_women_writers,./HTML/Women/Ana_Cofi%C3%B1o.html
Alcina Lubitch Domecq,https://en.wikipedia.org/wiki/Alcina_Lubitch_Domecq,List_of_Guatemalan_women_writers,./HTML/Women/Alcina_Lubitch_Domecq.html
Rigoberta Menchú,https://en.wikipedia.org/wiki/Rigoberta_Mench%C3%BA,List_of_Guatemalan_women_writers,./HTML/Women/Rigoberta_Mench%C3%BA.html
Lucrecia Méndez,https://en.wikipedia.org/wiki/Lucrecia_M%C3%A9ndez,List_of_Guatemalan_women_writers,./HTML/Women/Lucrecia_M%C3%A9ndez.html
Dina Posada,https://en.wikipedia.org/wiki/Dina_Posada,List_of_Guatemalan_women_writers,./HTML/Women/Dina_Posada.html
Ana María Rodas,https://en.wikipedia.org/wiki/Ana_Mar%C3%ADa_Rodas,List_of_Guatemalan_women_writers,./HTML/Women/Ana_Mar%C3%ADa_Rodas.html
Magdalena Spínola,https://en.wikipedia.org/wiki/Magdalena_Sp%C3%ADnola,List_of_Guatemalan_women_writers,./HTML/Women/Magdalena_Sp%C3%ADnola.html
Aida Toledo,https://en.wikipedia.org/wiki/Aida_Toledo,List_of_Guatemalan_women_writers,./HTML/Women/Aida_Toledo.html
Carol Zardetto,https://en.wikipedia.org/wiki/Carol_Zardetto,List_of_Guatemalan_women_writers,./HTML/Women/Carol_Zardetto.html
Mahadai Das,https://en.wikipedia.org/wiki/Mahadai_Das,List_of_Guyanese_women_writers,./HTML/Women/Mahadai_Das.html
Brenda DoHarris,https://en.wikipedia.org/wiki/Brenda_DoHarris,List_of_Guyanese_women_writers,./HTML/Women/Brenda_DoHarris.html
Beryl Gilroy,https://en.wikipedia.org/wiki/Beryl_Gilroy,List_of_Guyanese_women_writers,./HTML/Women/Beryl_Gilroy.html
Janet Jagan,https://en.wikipedia.org/wiki/Janet_Jagan,List_of_Guyanese_women_writers,./HTML/Women/Janet_Jagan.html
Laxmi Kallicharan,https://en.wikipedia.org/wiki/Laxmi_Kallicharan,List_of_Guyanese_women_writers,./HTML/Women/Laxmi_Kallicharan.html
Oonya Kempadoo,https://en.wikipedia.org/wiki/Oonya_Kempadoo,List_of_Guyanese_women_writers,./HTML/Women/Oonya_Kempadoo.html
Sharon Maas,https://en.wikipedia.org/wiki/Sharon_Maas,List_of_Guyanese_women_writers,./HTML/Women/Sharon_Maas.html
Pauline Melville,https://en.wikipedia.org/wiki/Pauline_Melville,List_of_Guyanese_women_writers,./HTML/Women/Pauline_Melville.html
Rajkumari Singh,https://en.wikipedia.org/wiki/Rajkumari_Singh,List_of_Guyanese_women_writers,./HTML/Women/Rajkumari_Singh.html
Narmala Shewcharan,https://en.wikipedia.org/wiki/Narmala_Shewcharan,List_of_Guyanese_women_writers,./HTML/Women/Narmala_Shewcharan.html
Jan Shinebourne,https://en.wikipedia.org/wiki/Jan_Shinebourne,List_of_Guyanese_women_writers,./HTML/Women/Jan_Shinebourne.html
Maya Tiwari,https://en.wikipedia.org/wiki/Maya_Tiwari,List_of_Guyanese_women_writers,./HTML/Women/Maya_Tiwari.html
Mariska Ady,https://en.wikipedia.org/wiki/Mariska_Ady,List_of_Hungarian_women_writers,./HTML/Women/Mariska_Ady.html
Mária Bajzek Lukács,https://en.wikipedia.org/wiki/M%C3%A1ria_Bajzek_Luk%C3%A1cs,List_of_Hungarian_women_writers,./HTML/Women/M%C3%A1ria_Bajzek_Luk%C3%A1cs.html
Zsófia Balla,https://en.wikipedia.org/wiki/Zs%C3%B3fia_Balla,List_of_Hungarian_women_writers,./HTML/Women/Zs%C3%B3fia_Balla.html
Linda Vero Ban,https://en.wikipedia.org/wiki/Linda_Vero_Ban,List_of_Hungarian_women_writers,./HTML/Women/Linda_Vero_Ban.html
Zsófia Bán,https://en.wikipedia.org/wiki/Zs%C3%B3fia_B%C3%A1n,List_of_Hungarian_women_writers,./HTML/Women/Zs%C3%B3fia_B%C3%A1n.html
Katalin Bogyay,https://en.wikipedia.org/wiki/Katalin_Bogyay,List_of_Hungarian_women_writers,./HTML/Women/Katalin_Bogyay.html
Edith Bruck,https://en.wikipedia.org/wiki/Edith_Bruck,List_of_Hungarian_women_writers,./HTML/Women/Edith_Bruck.html
Zsuzsanna Budapest,https://en.wikipedia.org/wiki/Zsuzsanna_Budapest,List_of_Hungarian_women_writers,./HTML/Women/Zsuzsanna_Budapest.html
Anna Dániel,https://en.wikipedia.org/wiki/Anna_D%C3%A1niel,List_of_Hungarian_women_writers,./HTML/Women/Anna_D%C3%A1niel.html
Kinga Fabó,https://en.wikipedia.org/wiki/Kinga_Fab%C3%B3,List_of_Hungarian_women_writers,./HTML/Women/Kinga_Fab%C3%B3.html
Klára Fehér,https://en.wikipedia.org/wiki/Kl%C3%A1ra_Feh%C3%A9r,List_of_Hungarian_women_writers,./HTML/Women/Kl%C3%A1ra_Feh%C3%A9r.html
Erzsébet Galgóczi,https://en.wikipedia.org/wiki/Erzs%C3%A9bet_Galg%C3%B3czi,List_of_Hungarian_women_writers,./HTML/Women/Erzs%C3%A9bet_Galg%C3%B3czi.html
Ida Jenbach,https://en.wikipedia.org/wiki/Ida_Jenbach,List_of_Hungarian_women_writers,./HTML/Women/Ida_Jenbach.html
Margit Kaffka,https://en.wikipedia.org/wiki/Margit_Kaffka,List_of_Hungarian_women_writers,./HTML/Women/Margit_Kaffka.html
Teréz Karacs,https://en.wikipedia.org/wiki/Ter%C3%A9z_Karacs,List_of_Hungarian_women_writers,./HTML/Women/Ter%C3%A9z_Karacs.html
Etelka Kenéz Heka,https://en.wikipedia.org/wiki/Etelka_Ken%C3%A9z_Heka,List_of_Hungarian_women_writers,./HTML/Women/Etelka_Ken%C3%A9z_Heka.html
Rivka Keren,https://en.wikipedia.org/wiki/Rivka_Keren,List_of_Hungarian_women_writers,./HTML/Women/Rivka_Keren.html
Noémi Kiss,https://en.wikipedia.org/wiki/No%C3%A9mi_Kiss,List_of_Hungarian_women_writers,./HTML/Women/No%C3%A9mi_Kiss.html
Agota Kristof,https://en.wikipedia.org/wiki/Agota_Kristof,List_of_Hungarian_women_writers,./HTML/Women/Agota_Kristof.html
Laura Leiner,https://en.wikipedia.org/wiki/Laura_Leiner,List_of_Hungarian_women_writers,./HTML/Women/Laura_Leiner.html
Gitta Mallasz,https://en.wikipedia.org/wiki/Gitta_Mallasz,List_of_Hungarian_women_writers,./HTML/Women/Gitta_Mallasz.html
Kati Marton,https://en.wikipedia.org/wiki/Kati_Marton,List_of_Hungarian_women_writers,./HTML/Women/Kati_Marton.html
Terézia Mora,https://en.wikipedia.org/wiki/Ter%C3%A9zia_Mora,List_of_Hungarian_women_writers,./HTML/Women/Ter%C3%A9zia_Mora.html
Borbála Nádasdy,https://en.wikipedia.org/wiki/Borb%C3%A1la_N%C3%A1dasdy,List_of_Hungarian_women_writers,./HTML/Women/Borb%C3%A1la_N%C3%A1dasdy.html
Emma Orczy,https://en.wikipedia.org/wiki/Emma_Orczy,List_of_Hungarian_women_writers,./HTML/Women/Emma_Orczy.html
Kata Szidónia Petrőczy,https://en.wikipedia.org/wiki/Kata_Szid%C3%B3nia_Petr%C5%91czy,List_of_Hungarian_women_writers,./HTML/Women/Kata_Szid%C3%B3nia_Petr%C5%91czy.html
Cécile Tormay,https://en.wikipedia.org/wiki/C%C3%A9cile_Tormay,List_of_Hungarian_women_writers,./HTML/Women/C%C3%A9cile_Tormay.html
Anna Svanhildur Björnsdóttir,https://en.wikipedia.org/wiki/Anna_Svanhildur_Bj%C3%B6rnsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Anna_Svanhildur_Bj%C3%B6rnsd%C3%B3ttir.html
Auður Laxness,https://en.wikipedia.org/wiki/Au%C3%B0ur_Laxness,List_of_Icelandic_women_writers,./HTML/Women/Au%C3%B0ur_Laxness.html
Bergljót Arnalds,https://en.wikipedia.org/wiki/Berglj%C3%B3t_Arnalds,List_of_Icelandic_women_writers,./HTML/Women/Berglj%C3%B3t_Arnalds.html
Birgitta Jónsdóttir,https://en.wikipedia.org/wiki/Birgitta_J%C3%B3nsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Birgitta_J%C3%B3nsd%C3%B3ttir.html
Bryndís Björgvinsdóttir,https://en.wikipedia.org/wiki/Brynd%C3%ADs_Bj%C3%B6rgvinsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Brynd%C3%ADs_Bj%C3%B6rgvinsd%C3%B3ttir.html
Drífa Viðar,https://en.wikipedia.org/wiki/Dr%C3%ADfa_Vi%C3%B0ar,List_of_Icelandic_women_writers,./HTML/Women/Dr%C3%ADfa_Vi%C3%B0ar.html
Elín Briem,https://en.wikipedia.org/wiki/El%C3%ADn_Briem,List_of_Icelandic_women_writers,./HTML/Women/El%C3%ADn_Briem.html
Elísabet Jökulsdóttir,https://en.wikipedia.org/wiki/El%C3%ADsabet_J%C3%B6kulsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/El%C3%ADsabet_J%C3%B6kulsd%C3%B3ttir.html
Elsa G. Vilmundardóttir,https://en.wikipedia.org/wiki/Elsa_G._Vilmundard%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Elsa_G._Vilmundard%C3%B3ttir.html
Erla Stefánsdóttir,https://en.wikipedia.org/wiki/Erla_Stef%C3%A1nsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Erla_Stef%C3%A1nsd%C3%B3ttir.html
Gerður Kristný,https://en.wikipedia.org/wiki/Ger%C3%B0ur_Kristn%C3%BD,List_of_Icelandic_women_writers,./HTML/Women/Ger%C3%B0ur_Kristn%C3%BD.html
Guðrún Eva Mínervudóttir,https://en.wikipedia.org/wiki/Gu%C3%B0r%C3%BAn_Eva_M%C3%ADnervud%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Gu%C3%B0r%C3%BAn_Eva_M%C3%ADnervud%C3%B3ttir.html
Guðrún Helgadóttir,https://en.wikipedia.org/wiki/Gu%C3%B0r%C3%BAn_Helgad%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Gu%C3%B0r%C3%BAn_Helgad%C3%B3ttir.html
Guðrún Kristín Magnúsdóttir,https://en.wikipedia.org/wiki/Gu%C3%B0r%C3%BAn_Krist%C3%ADn_Magn%C3%BAsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Gu%C3%B0r%C3%BAn_Krist%C3%ADn_Magn%C3%BAsd%C3%B3ttir.html
Guðrún Lárusdóttir,https://en.wikipedia.org/wiki/Gu%C3%B0r%C3%BAn_L%C3%A1rusd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Gu%C3%B0r%C3%BAn_L%C3%A1rusd%C3%B3ttir.html
Hallgerður Gísladóttir,https://en.wikipedia.org/wiki/Hallger%C3%B0ur_G%C3%ADslad%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Hallger%C3%B0ur_G%C3%ADslad%C3%B3ttir.html
Hera Hjartardóttir,https://en.wikipedia.org/wiki/Hera_Hjartard%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Hera_Hjartard%C3%B3ttir.html
Jónína Leósdóttir,https://en.wikipedia.org/wiki/J%C3%B3n%C3%ADna_Le%C3%B3sd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/J%C3%B3n%C3%ADna_Le%C3%B3sd%C3%B3ttir.html
Jakobína Sigurðardóttir,https://en.wikipedia.org/wiki/Jakob%C3%ADna_Sigur%C3%B0ard%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Jakob%C3%ADna_Sigur%C3%B0ard%C3%B3ttir.html
Kristín Helga Gunnarsdóttir,https://en.wikipedia.org/wiki/Krist%C3%ADn_Helga_Gunnarsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Krist%C3%ADn_Helga_Gunnarsd%C3%B3ttir.html
Kristín Steinsdóttir,https://en.wikipedia.org/wiki/Krist%C3%ADn_Steinsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Krist%C3%ADn_Steinsd%C3%B3ttir.html
Linda Vilhjálmsdóttir,https://en.wikipedia.org/wiki/Linda_Vilhj%C3%A1lmsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Linda_Vilhj%C3%A1lmsd%C3%B3ttir.html
Nanna Bryndís Hilmarsdóttir,https://en.wikipedia.org/wiki/Nanna_Brynd%C3%ADs_Hilmarsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Nanna_Brynd%C3%ADs_Hilmarsd%C3%B3ttir.html
Oddný Eir,https://en.wikipedia.org/wiki/Oddn%C3%BD_Eir,List_of_Icelandic_women_writers,./HTML/Women/Oddn%C3%BD_Eir.html
Ragna Sigurðardóttir,https://en.wikipedia.org/wiki/Ragna_Sigur%C3%B0ard%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Ragna_Sigur%C3%B0ard%C3%B3ttir.html
Ragnheiður Gestsdóttir,https://en.wikipedia.org/wiki/Ragnhei%C3%B0ur_Gestsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Ragnhei%C3%B0ur_Gestsd%C3%B3ttir.html
Steinunn Refsdóttir,https://en.wikipedia.org/wiki/Steinunn_Refsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Steinunn_Refsd%C3%B3ttir.html
Steinunn Sigurðardóttir,https://en.wikipedia.org/wiki/Steinunn_Sigur%C3%B0ard%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Steinunn_Sigur%C3%B0ard%C3%B3ttir.html
Sigrún Davíðsdóttir,https://en.wikipedia.org/wiki/Sigr%C3%BAn_Dav%C3%AD%C3%B0sd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Sigr%C3%BAn_Dav%C3%AD%C3%B0sd%C3%B3ttir.html
Sigrún Edda Björnsdóttir,https://en.wikipedia.org/wiki/Sigr%C3%BAn_Edda_Bj%C3%B6rnsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Sigr%C3%BAn_Edda_Bj%C3%B6rnsd%C3%B3ttir.html
Sóley Stefánsdóttir,https://en.wikipedia.org/wiki/S%C3%B3ley_Stef%C3%A1nsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/S%C3%B3ley_Stef%C3%A1nsd%C3%B3ttir.html
Svala Björgvinsdóttir,https://en.wikipedia.org/wiki/Svala_Bj%C3%B6rgvinsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Svala_Bj%C3%B6rgvinsd%C3%B3ttir.html
Vigdís Grímsdóttir,https://en.wikipedia.org/wiki/Vigd%C3%ADs_Gr%C3%ADmsd%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Vigd%C3%ADs_Gr%C3%ADmsd%C3%B3ttir.html
Yrsa Sigurðardóttir,https://en.wikipedia.org/wiki/Yrsa_Sigur%C3%B0ard%C3%B3ttir,List_of_Icelandic_women_writers,./HTML/Women/Yrsa_Sigur%C3%B0ard%C3%B3ttir.html
Yvonne K. Fulbright,https://en.wikipedia.org/wiki/Yvonne_K._Fulbright,List_of_Icelandic_women_writers,./HTML/Women/Yvonne_K._Fulbright.html
Varsha Adalja,https://en.wikipedia.org/wiki/Varsha_Adalja,List_of_Indian_women_writers,./HTML/Women/Varsha_Adalja.html
Meena Alexander,https://en.wikipedia.org/wiki/Meena_Alexander,List_of_Indian_women_writers,./HTML/Women/Meena_Alexander.html
Samina Ali,https://en.wikipedia.org/wiki/Samina_Ali,List_of_Indian_women_writers,./HTML/Women/Samina_Ali.html
Balamani Amma,https://en.wikipedia.org/wiki/Balamani_Amma,List_of_Indian_women_writers,./HTML/Women/Balamani_Amma.html
K. Saraswathi Amma,https://en.wikipedia.org/wiki/K._Saraswathi_Amma,List_of_Indian_women_writers,./HTML/Women/K._Saraswathi_Amma.html
Lalithambika Antharjanam,https://en.wikipedia.org/wiki/Lalithambika_Antharjanam,List_of_Indian_women_writers,./HTML/Women/Lalithambika_Antharjanam.html
Temsula Ao,https://en.wikipedia.org/wiki/Temsula_Ao,List_of_Indian_women_writers,./HTML/Women/Temsula_Ao.html
Jasodhara Bagchi,https://en.wikipedia.org/wiki/Jasodhara_Bagchi,List_of_Indian_women_writers,./HTML/Women/Jasodhara_Bagchi.html
Sushmita Banerjee,https://en.wikipedia.org/wiki/Sushmita_Banerjee,List_of_Indian_women_writers,./HTML/Women/Sushmita_Banerjee.html
Rashmi Bansal,https://en.wikipedia.org/wiki/Rashmi_Bansal,List_of_Indian_women_writers,./HTML/Women/Rashmi_Bansal.html
Bani Basu,https://en.wikipedia.org/wiki/Bani_Basu,List_of_Indian_women_writers,./HTML/Women/Bani_Basu.html
Barkha Dutt,https://en.wikipedia.org/wiki/Barkha_Dutt,List_of_Indian_women_writers,./HTML/Women/Barkha_Dutt.html
Malati Bedekar,https://en.wikipedia.org/wiki/Malati_Bedekar,List_of_Indian_women_writers,./HTML/Women/Malati_Bedekar.html
Sheila Bhatia,https://en.wikipedia.org/wiki/Sheila_Bhatia,List_of_Indian_women_writers,./HTML/Women/Sheila_Bhatia.html
Sujata Bhatt,https://en.wikipedia.org/wiki/Sujata_Bhatt,List_of_Indian_women_writers,./HTML/Women/Sujata_Bhatt.html
Anuradha Bhattacharyya,https://en.wikipedia.org/wiki/Anuradha_Bhattacharyya,List_of_Indian_women_writers,./HTML/Women/Anuradha_Bhattacharyya.html
Suchitra Bhattacharya,https://en.wikipedia.org/wiki/Suchitra_Bhattacharya,List_of_Indian_women_writers,./HTML/Women/Suchitra_Bhattacharya.html
Nirmal Prabha Bordoloi,https://en.wikipedia.org/wiki/Nirmal_Prabha_Bordoloi,List_of_Indian_women_writers,./HTML/Women/Nirmal_Prabha_Bordoloi.html
Urvashi Butalia,https://en.wikipedia.org/wiki/Urvashi_Butalia,List_of_Indian_women_writers,./HTML/Women/Urvashi_Butalia.html
Neelam Saxena Chandra,https://en.wikipedia.org/wiki/Neelam_Saxena_Chandra,List_of_Indian_women_writers,./HTML/Women/Neelam_Saxena_Chandra.html
Rimi B. Chatterjee,https://en.wikipedia.org/wiki/Rimi_B._Chatterjee,List_of_Indian_women_writers,./HTML/Women/Rimi_B._Chatterjee.html
Jayasri Chattopadhyay,https://en.wikipedia.org/wiki/Jayasri_Chattopadhyay,List_of_Indian_women_writers,./HTML/Women/Jayasri_Chattopadhyay.html
Anuja Chauhan,https://en.wikipedia.org/wiki/Anuja_Chauhan,List_of_Indian_women_writers,./HTML/Women/Anuja_Chauhan.html
Prem Chowdhry,https://en.wikipedia.org/wiki/Prem_Chowdhry,List_of_Indian_women_writers,./HTML/Women/Prem_Chowdhry.html
Rita Chowdhury,https://en.wikipedia.org/wiki/Rita_Chowdhury,List_of_Indian_women_writers,./HTML/Women/Rita_Chowdhury.html
Raghavan Chudamani,https://en.wikipedia.org/wiki/Raghavan_Chudamani,List_of_Indian_women_writers,./HTML/Women/Raghavan_Chudamani.html
Ismat Chughtai,https://en.wikipedia.org/wiki/Ismat_Chughtai,List_of_Indian_women_writers,./HTML/Women/Ismat_Chughtai.html
Ajit Cour,https://en.wikipedia.org/wiki/Ajit_Cour,List_of_Indian_women_writers,./HTML/Women/Ajit_Cour.html
Esha Dadawala,https://en.wikipedia.org/wiki/Esha_Dadawala,List_of_Indian_women_writers,./HTML/Women/Esha_Dadawala.html
Sukanya Datta,https://en.wikipedia.org/wiki/Sukanya_Datta,List_of_Indian_women_writers,./HTML/Women/Sukanya_Datta.html
Abha Dawesar,https://en.wikipedia.org/wiki/Abha_Dawesar,List_of_Indian_women_writers,./HTML/Women/Abha_Dawesar.html
Shobha De,https://en.wikipedia.org/wiki/Shobha_De,List_of_Indian_women_writers,./HTML/Women/Shobha_De.html
Anita Desai,https://en.wikipedia.org/wiki/Anita_Desai,List_of_Indian_women_writers,./HTML/Women/Anita_Desai.html
Kamal Desai,https://en.wikipedia.org/wiki/Kamal_Desai,List_of_Indian_women_writers,./HTML/Women/Kamal_Desai.html
Kiran Desai,https://en.wikipedia.org/wiki/Kiran_Desai,List_of_Indian_women_writers,./HTML/Women/Kiran_Desai.html
Shashi Deshpande,https://en.wikipedia.org/wiki/Shashi_Deshpande,List_of_Indian_women_writers,./HTML/Women/Shashi_Deshpande.html
Sunita Deshpande,https://en.wikipedia.org/wiki/Sunita_Deshpande,List_of_Indian_women_writers,./HTML/Women/Sunita_Deshpande.html
Nabaneeta Dev Sen,https://en.wikipedia.org/wiki/Nabaneeta_Dev_Sen,List_of_Indian_women_writers,./HTML/Women/Nabaneeta_Dev_Sen.html
Leela Devi,https://en.wikipedia.org/wiki/Leela_Devi,List_of_Indian_women_writers,./HTML/Women/Leela_Devi.html
Mahasweta Devi,https://en.wikipedia.org/wiki/Mahasweta_Devi,List_of_Indian_women_writers,./HTML/Women/Mahasweta_Devi.html
Maitreyi Devi,https://en.wikipedia.org/wiki/Maitreyi_Devi,List_of_Indian_women_writers,./HTML/Women/Maitreyi_Devi.html
Nalini Bala Devi,https://en.wikipedia.org/wiki/Nalini_Bala_Devi,List_of_Indian_women_writers,./HTML/Women/Nalini_Bala_Devi.html
Nirupama Dutt,https://en.wikipedia.org/wiki/Nirupama_Dutt,List_of_Indian_women_writers,./HTML/Women/Nirupama_Dutt.html
Toru Dutt,https://en.wikipedia.org/wiki/Toru_Dutt,List_of_Indian_women_writers,./HTML/Women/Toru_Dutt.html
Mridula Garg,https://en.wikipedia.org/wiki/Mridula_Garg,List_of_Indian_women_writers,./HTML/Women/Mridula_Garg.html
Sagarika Ghose,https://en.wikipedia.org/wiki/Sagarika_Ghose,List_of_Indian_women_writers,./HTML/Women/Sagarika_Ghose.html
Mamoni Raisom Goswami,https://en.wikipedia.org/wiki/Mamoni_Raisom_Goswami,List_of_Indian_women_writers,./HTML/Women/Mamoni_Raisom_Goswami.html
Santhini Govindan,https://en.wikipedia.org/wiki/Santhini_Govindan,List_of_Indian_women_writers,./HTML/Women/Santhini_Govindan.html
Kodagina Gowramma,https://en.wikipedia.org/wiki/Kodagina_Gowramma,List_of_Indian_women_writers,./HTML/Women/Kodagina_Gowramma.html
